SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,COUNTY
PAST SALE,,Single Family Residential,18 Hicks Ave,Newton,NJ,07860,190000.0,,,,1105.0,5489.0,1940.0,,172.0,,,,,https://www.redfin.com/NJ/Newton/18-Hicks-Ave-07860/home/37745063,,,N,Y,41.0469474,-74.7396193,Sussex
PAST SALE,,Single Family Residential,9 Oak Tree Ln,Sparta,NJ,07871,195000.0,,,,648.0,7876.0,1954.0,,301.0,,,,,https://www.redfin.com/NJ/Sparta/9-Oak-Tree-Ln-07871/home/37761553,,,N,Y,41.0292965,-74.6359031,Sussex
PAST SALE,July-1-2021,Single Family Residential,226 CHEROKEE Rd,Andover Twp.,NJ,07848-4028,195000.0,2.0,1.5,Andover Twp.,,17424.0,1982.0,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/226-Cherokee-Rd-07848/home/37675300,GSMLS,3708531,N,Y,41.049612,-74.703233,Sussex
PAST SALE,June-2-2021,Single Family Residential,5 Powderhorn Ct #2,Vernon Twp.,NJ,07462-5564,190000.0,3.0,1.0,Vernon Twp.,,435.0,,,,,Sold,,,https://www.redfin.com/NJ/Vernon/5-Powderhorn-Ct-07462/unit-2/home/167668594,GSMLS,3702124,N,Y,41.186801,-74.515748,Sussex
PAST SALE,November-30-2022,Single Family Residential,62 Village Dr #62,Hamburg Boro,NJ,07419-1126,195000.0,2.0,1.5,Hamburg Boro,,,1988.0,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/62-Village-Dr-07419/unit-62/home/181996265,GSMLS,3809670,N,Y,41.1521059,-74.5732046,Sussex
PAST SALE,June-11-2020,Single Family Residential,114 VERMONT Trl,Hopatcong Boro,NJ,07843-1121,194500.0,2.0,1.0,Hopatcong Boro,,3920.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/114-Vermont-Trl-07843/home/37727042,GSMLS,3627228,N,Y,40.9424213,-74.6728748,Sussex
PAST SALE,July-30-2021,Single Family Residential,135 US Highway 206,Frankford Twp.,NJ,07822-2026,190000.0,2.0,1.0,Frankford Twp.,,30491.0,1930.0,,,,Sold,,,https://www.redfin.com/NJ/Augusta/135-US-Highway-206-07822/home/37683243,GSMLS,3715206,N,Y,41.1280498,-74.7266086,Sussex
PAST SALE,June-11-2024,Single Family Residential,7 Birch Rd,Vernon Twp.,NJ,07461-4419,195000.0,2.0,1.0,Vernon Twp.,,12196.0,1935.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/7-Birch-Rd-07461/home/167660150,GSMLS,3880787,N,Y,41.2319943,-74.5369995,Sussex
PAST SALE,August-25-2020,Single Family Residential,74 MAIN St,Franklin Boro,NJ,07416-1423,195000.0,3.0,2.0,Franklin Boro,,3484.0,2002.0,,,,Sold,,,https://www.redfin.com/NJ/Franklin/74-Main-St-07416/home/37689169,GSMLS,3641996,N,Y,41.1202441,-74.5864022,Sussex
PAST SALE,September-28-2021,Single Family Residential,6 Arapahoe Dr Unit 7,Vernon Twp.,NJ,07462-5532,195000.0,2.0,2.0,Vernon Twp.,,435.0,,,,,Sold,,,https://www.redfin.com/NJ/Vernon/6-Arapahoe-Dr-07462/unit-7/home/167669214,GSMLS,3729599,N,Y,41.187563,-74.509353,Sussex
PAST SALE,,Single Family Residential,24 Beechmont Ter,Hamburg,NJ,07419,195000.0,2.0,,,1441.0,1089.0,2000.0,,135.0,,,,,https://www.redfin.com/NJ/Hamburg/24-Beechmont-Ter-07419/home/37873493,,,N,Y,41.1413984,-74.6037605,Sussex
PAST SALE,,Single Family Residential,5 Pevero Dr #4,Vernon,NJ,07462,195000.0,,,,1452.0,530.0,1988.0,,134.0,,,,,https://www.redfin.com/NJ/Vernon/5-Pevero-Dr-07462/unit-4/home/167667591,,,N,Y,41.181383,-74.521821,Sussex
PAST SALE,February-17-2023,Single Family Residential,80 Heritage Ln,Hamburg Boro,NJ,07419-1331,190000.0,2.0,1.5,Hamburg Boro,,,,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/80-Heritage-Ln-07419/home/182517978,GSMLS,3814936,N,Y,41.142651,-74.5657885,Sussex
PAST SALE,February-5-2022,Single Family Residential,9168 Ashland Ct,Stanhope Boro,NJ,07874-2899,195000.0,1.0,1.0,Stanhope Boro,,,1978.0,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/9168-Ashland-Ct-07874/home/184134863,GSMLS,3753597,N,Y,40.9193756,-74.7083189,Sussex
PAST SALE,,Condo/Co-op,3 Pevero Dr #8,Vernon,NJ,07462,190000.0,,,,1452.0,,1988.0,,131.0,,,,,https://www.redfin.com/NJ/Vernon/3-Pevero-Dr-07462/unit-8/home/167667585,,,N,Y,41.1815082,-74.5211377,Sussex
PAST SALE,,Single Family Residential,16 Sterling St,Franklin,NJ,07416,190000.0,,,,918.0,6534.0,1920.0,,207.0,,,,,https://www.redfin.com/NJ/Franklin/16-Sterling-St-07416/home/37689512,,,N,Y,41.1241108,-74.5846383,Sussex
PAST SALE,September-21-2021,Single Family Residential,776 Brooklyn Mountain Rd,Hopatcong Boro,NJ,07843-1700,190000.0,2.0,1.0,Hopatcong Boro,,13939.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/776-Brooklyn-Mountain-Rd-07843/home/37726583,GSMLS,3726733,N,Y,40.9475044,-74.66907,Sussex
PAST SALE,April-30-2021,Single Family Residential,8 Madison St,Newton Town,NJ,07860-2007,192000.0,3.0,1.0,Newton Town,,1742.0,1900.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/8-Madison-St-07860/home/37740276,GSMLS,3692918,N,Y,41.0557164,-74.7505487,Sussex
PAST SALE,January-16-2020,Single Family Residential,6 Hampton Heights Rd,Lafayette Twp.,NJ,07848-3814,195000.0,3.0,1.0,Lafayette Twp.,,,,,,,Sold,,,https://www.redfin.com/NJ/Lafayette/6-Hampton-Heights-Rd-07848/home/37705436,GSMLS,3599332,N,Y,41.0955901,-74.7238304,Sussex
PAST SALE,July-7-2021,Single Family Residential,16297 Dell Pl,Stanhope Boro,NJ,07874-2959,193000.0,1.0,1.5,Stanhope Boro,,,1978.0,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/16297-Dell-Pl-07874/unit-297/home/37784885,GSMLS,3707468,N,Y,40.9194839,-74.7057928,Sussex
PAST SALE,May-26-2021,Single Family Residential,10 South St,Franklin Boro,NJ,07416-2123,190000.0,2.0,1.0,Franklin Boro,,6098.0,1920.0,,,,Sold,,,https://www.redfin.com/NJ/Franklin/10-South-St-07416/home/37689264,GSMLS,3697538,N,Y,41.1232171,-74.5761259,Sussex
PAST SALE,August-11-2021,Single Family Residential,235 Knox Way,Hopatcong Boro,NJ,07843-1008,195000.0,2.0,1.0,Hopatcong Boro,,4356.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/235-Knox-Way-07843/home/37715872,GSMLS,3715585,N,Y,40.9336511,-74.6720287,Sussex
PAST SALE,September-8-2020,Single Family Residential,8 HARKER HILL Dr,Hardyston Twp.,NJ,07419-1235,195000.0,2.0,2.0,Hardyston Twp.,,,,,,,Sold,,,https://www.redfin.com/NJ/Hamburg/8-Harker-Hill-Dr-07419/home/37867611,GSMLS,3642481,N,Y,41.1565025,-74.5515975,Sussex
PAST SALE,February-5-2021,Single Family Residential,38 EDISON Ave,Ogdensburg Boro,NJ,07439-1243,192000.0,2.0,1.5,Ogdensburg Boro,,9583.0,1935.0,,,,Sold,,,https://www.redfin.com/NJ/Ogdensburg/38-Edison-Ave-07439/home/37746951,GSMLS,3679696,N,Y,41.0801101,-74.5898745,Sussex
PAST SALE,,Single Family Residential,32 Beechmont Ter,Hamburg,NJ,07419,192750.0,2.0,,,1672.0,1089.0,2001.0,,115.0,,,,,https://www.redfin.com/NJ/Hamburg/32-Beechmont-Ter-07419/home/37873497,,,N,Y,41.1403596,-74.6041768,Sussex
PAST SALE,October-21-2020,Single Family Residential,1 ATTITASH Dr Unit 2,Vernon Twp.,NJ,07462-5522,193000.0,3.0,2.0,Vernon Twp.,,,,,,,Sold,,,https://www.redfin.com/NJ/Vernon/1-Attitash-Dr-07462/unit-2/home/167669190,GSMLS,3653007,N,Y,41.1873176,-74.5099945,Sussex
PAST SALE,March-11-2021,Single Family Residential,3 PORT ROYAL DR 2,Vernon Twp.,NJ,07462-2508,190000.0,3.0,2.0,Vernon Twp.,,435.0,1993.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/3-Port-Royal-Dr-07462/unit-2/home/167667696,GSMLS,3683348,N,Y,41.179119,-74.524007,Sussex
PAST SALE,December-27-2019,Single Family Residential,300 KNOX Way,Hopatcong Boro,NJ,07843-1114,195000.0,3.0,1.0,Hopatcong Boro,,,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/300-Knox-Way-07843/home/37725824,GSMLS,3592766,N,Y,40.9342132,-74.672406,Sussex
PAST SALE,October-27-2021,Single Family Residential,14 Washington St,Newton Town,NJ,07860-2032,190000.0,3.0,1.0,Newton Town,,6534.0,1805.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/14-Washington-St-07860/home/37740342,GSMLS,3732105,N,Y,41.0561863,-74.7515945,Sussex
PAST SALE,,Condo/Co-op,80 Heritage Ln #307,Hamburg,NJ,07419,190000.0,2.0,,,1232.0,,,,154.0,,,,,https://www.redfin.com/NJ/Hamburg/80-Heritage-Ln-07419/unit-307/home/37863628,,,N,Y,41.142651,-74.5657885,Sussex
PAST SALE,December-11-2020,Single Family Residential,10 LIBERTY Ln,Franklin Boro,NJ,07416-2157,190000.0,3.0,1.5,Franklin Boro,,435.0,,,,,Sold,,,https://www.redfin.com/NJ/Franklin/10-Liberty-Ln-07416/unit-212/home/37691950,GSMLS,3664660,N,Y,41.1200182,-74.5749904,Sussex
PAST SALE,,Condo/Co-op,8132 Ashland Ct #132,Stanhope,NJ,07874,190000.0,,,,1256.0,,1978.0,,151.0,,,,,https://www.redfin.com/NJ/Stanhope/8132-Ashland-Ct-07874/unit-132/home/37784984,,,N,Y,40.9186732,-74.7085871,Sussex
PAST SALE,,Single Family Residential,25 Mountain Trl,Sandyston,NJ,07826,190000.0,,,,,8002.0,1932.0,,,,,,,https://www.redfin.com/NJ/Sandyston/25-Mountain-Trl-07826/home/37752135,,,N,Y,41.1746943,-74.7956159,Sussex
PAST SALE,January-14-2022,Single Family Residential,90 Main St,Sparta Twp.,NJ,07871-1904,190000.0,2.0,1.0,Sparta Twp.,,16988.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/90-Main-St-07871/home/37763640,GSMLS,3731536,N,Y,41.0423529,-74.6298299,Sussex
PAST SALE,May-1-2020,Single Family Residential,10 JEFFERSON St,Vernon Twp.,NJ,07462-3538,190000.0,3.0,1.0,Vernon Twp.,,24829.0,1966.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/10-Jefferson-St-07462/home/167670209,GSMLS,3613799,N,Y,41.1943548,-74.5368539,Sussex
PAST SALE,November-7-2023,Single Family Residential,2 Gunstock Ct #1,Vernon Twp.,NJ,07462,193000.0,2.0,1.0,Vernon Twp.,,435.0,,,,,Sold,,,https://www.redfin.com/NJ/Vernon/2-Gunstock-Dr-07462/unit-1/home/167669307,GSMLS,3856688,N,Y,41.1863303,-74.5094774,Sussex
PAST SALE,August-14-2020,Single Family Residential,4 LEBANON Trl,Hopatcong Boro,NJ,07843-1154,195000.0,2.0,2.0,Hopatcong Boro,,,1945.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/4-Lebanon-Trl-07843/unit-6/home/37726944,GSMLS,3633238,N,Y,40.9406088,-74.6703135,Sussex
PAST SALE,July-9-2024,Single Family Residential,1 Davos Dr #3,Vernon Twp.,NJ,07462-4577,195000.0,2.0,2.0,Vernon Twp.,,435.0,1986.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/1-Davos-Dr-07462/unit-3/home/167668483,GSMLS,3895139,N,Y,41.1842653,-74.5130001,Sussex
PAST SALE,,Condo/Co-op,4 Amherst Ct #1102,Hamburg,NJ,07419,195000.0,,,,1000.0,,1988.0,,195.0,,,,,https://www.redfin.com/NJ/Hamburg/4-Amherst-Ct-07419/unit-1102/home/37697491,,,N,Y,41.1435595,-74.5655665,Sussex
PAST SALE,January-31-2020,Single Family Residential,31 NEW YORK Ave,Wantage Twp.,NJ,07461,195000.0,3.0,1.0,Wantage Twp.,,13068.0,1982.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/31-New-York-Ave-07461/home/37851736,GSMLS,3597814,N,Y,41.2172261,-74.6211045,Sussex
PAST SALE,April-21-2021,Single Family Residential,45 NESTOR St,Franklin Boro,NJ,07416-1561,190000.0,2.0,1.0,Franklin Boro,,5227.0,,,,,Sold,,,https://www.redfin.com/NJ/Franklin/45-Nestor-St-07416/home/37863180,GSMLS,3685732,N,Y,41.1235306,-74.5831631,Sussex
PAST SALE,May-29-2020,Single Family Residential,8 ALDER Ter,Wantage Twp.,NJ,07461-1002,195000.0,3.0,2.0,Wantage Twp.,,10454.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/8-Alder-Ter-07461/home/37852064,GSMLS,3618771,N,Y,41.2171341,-74.631034,Sussex
PAST SALE,June-15-2021,Single Family Residential,14 Liberty Ln,Franklin Boro,NJ,07416-2157,190000.0,2.0,2.5,Franklin Boro,,435.0,,,,,Sold,,,https://www.redfin.com/NJ/Franklin/14-Liberty-Ln-07416/home/179941691,GSMLS,3696533,N,Y,41.1200231,-74.5744641,Sussex
PAST SALE,November-6-2020,Single Family Residential,925 WALL St,Stillwater Twp.,NJ,07860-4214,192000.0,3.0,1.0,Stillwater Twp.,,27442.0,1890.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/925-Wall-St-07860/home/37793519,GSMLS,3648548,N,Y,41.035132,-74.860114,Sussex
PAST SALE,February-7-2020,Single Family Residential,28 OAK RIDGE Rd,Montague Twp.,NJ,07827-3432,191489.0,3.0,2.0,Montague Twp.,,51400.0,1989.0,,,,Sold,,,https://www.redfin.com/NJ/Montague/28-Oak-Ridge-Rd-07827/home/37733703,GSMLS,3598463,N,Y,41.3195686,-74.7100443,Sussex
PAST SALE,,Single Family Residential,20 Lake Shore Rd E,Stockholm,NJ,07460,190000.0,,,,1404.0,10846.0,1950.0,,135.0,,,,,https://www.redfin.com/NJ/Stockholm/20-Lake-Shore-Rd-E-07460/home/37711374,,,N,Y,41.0961202,-74.5352525,Sussex
PAST SALE,,Condo/Co-op,9168 Ashland Ct #168,Stanhope,NJ,07874,195000.0,,,,861.0,,1978.0,,226.0,,,,,https://www.redfin.com/NJ/Stanhope/9168-Ashland-Ct-07874/unit-168/home/37784780,,,N,Y,40.9193756,-74.7083189,Sussex
PAST SALE,October-5-2021,Single Family Residential,14 Stonehill Dr #8,Vernon Twp.,NJ,07462-5565,190000.0,3.0,1.0,Vernon Twp.,,435.0,1988.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/14-Stonehill-Dr-07462/unit-8/home/167668612,GSMLS,3721044,N,Y,41.1861961,-74.5158759,Sussex
PAST SALE,,Condo/Co-op,16 Main St Unit D9,Sparta,NJ,07871,195000.0,,,,1180.0,,2009.0,,165.0,,,,,https://www.redfin.com/NJ/Sparta/16-Main-St-07871/unit-D9/home/55626494,,,N,Y,41.037912,-74.6365905,Sussex
PAST SALE,July-28-2021,Single Family Residential,909 Upper Clover Dr,Stillwater Twp.,NJ,07860-4168,194500.0,2.0,1.0,Stillwater Twp.,,7405.0,1965.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/909-Upper-Clover-Dr-07860/home/37787297,GSMLS,3702412,N,Y,41.1201991,-74.848795,Sussex
PAST SALE,March-11-2022,Single Family Residential,4 Davos Dr Unit 1,Vernon Twp.,NJ,07462-4566,190000.0,3.0,2.0,Vernon Twp.,,435.0,1986.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/4-Davos-Dr-07462/unit-1/home/167668432,GSMLS,3751333,N,Y,41.1841762,-74.5139037,Sussex
PAST SALE,October-4-2021,Single Family Residential,219 Knox Way,Hopatcong Boro,NJ,07843-1008,195000.0,2.0,1.0,Hopatcong Boro,,4356.0,1957.0,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/219-Knox-Way-07843/home/37715874,GSMLS,3717905,N,Y,40.9325578,-74.6722116,Sussex
PAST SALE,February-13-2020,Single Family Residential,313 KNOX Way,Hopatcong Boro,NJ,07843-1114,195000.0,3.0,1.0,Hopatcong Boro,,4356.0,,,,,Sold,,,https://www.redfin.com/NJ/Hopatcong/313-Knox-Way-07843/home/37725852,GSMLS,3594343,N,Y,40.9351873,-74.6714711,Sussex
PAST SALE,January-19-2021,Single Family Residential,57 LIBERTY Ln,Franklin Boro,NJ,07416-2159,195000.0,2.0,2.5,Franklin Boro,,435.0,1986.0,,,,Sold,,,https://www.redfin.com/NJ/Franklin/57-Liberty-Ln-07416/unit-426/home/37691969,GSMLS,3665068,N,Y,41.1203014,-74.5736183,Sussex
PAST SALE,April-1-2020,Single Family Residential,41 WINDING HILL Dr,Vernon Twp.,NJ,07461-4707,191000.0,3.0,2.0,Vernon Twp.,,16552.0,1963.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/41-Winding-Hill-Dr-07461/home/167658425,GSMLS,3603244,N,Y,41.2432348,-74.51741,Sussex
PAST SALE,,Single Family Residential,58 Lone Pine Trl,Newton,NJ,07860,190000.0,,,,770.0,19650.0,1960.0,,247.0,,,,,https://www.redfin.com/NJ/Newton/58-Lone-Pine-Trl-07860/home/37701686,,,N,Y,41.132337,-74.836013,Sussex
PAST SALE,December-31-2020,Single Family Residential,101 HALSEY Rd,Hampton Twp.,NJ,07860-7049,195000.0,3.0,2.0,Hampton Twp.,,16988.0,1890.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/101-Halsey-Rd-07860/home/37703791,GSMLS,3660437,N,Y,41.1026567,-74.758509,Sussex
PAST SALE,May-16-2022,Vacant Land,25 Holland Cir,Sparta Twp.,NJ,07871-1927,190000.0,,,Sparta Twp.,,98445.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/25-Holland-Cir-07871/home/165423224,GSMLS,3757984,N,Y,41.045778,-74.618395,Sussex
PAST SALE,July-27-2020,Single Family Residential,267 UNIONVILLE Rd,Wantage Twp.,NJ,07461-3806,195000.0,2.0,1.0,Wantage Twp.,,30056.0,1950.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/267-Unionville-Rd-07461/home/37849431,GSMLS,3624938,N,Y,41.298283,-74.5844383,Sussex
PAST SALE,July-8-2020,Single Family Residential,295 LK WALLKILL Rd,Vernon Twp.,NJ,07461-4609,190000.0,2.0,2.0,Vernon Twp.,,36590.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/295-Lake-Wallkill-Rd-07461/home/167656786,GSMLS,3619390,N,Y,41.2691856,-74.5244508,Sussex
PAST SALE,April-6-2021,Single Family Residential,69 W Shore Dr,Vernon Twp.,NJ,07462-3441,195000.0,2.0,1.0,Vernon Twp.,,14374.0,1963.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/69-W-Shore-Dr-07462/home/167670872,GSMLS,3680401,N,Y,41.1826924,-74.5522014,Sussex
PAST SALE,August-8-2024,Single Family Residential,48 Lebanon Rd,West Milford,NJ,07421,190000.0,2.0,1.0,West Milford,,41121.0,,,,,Sold,,,https://www.redfin.com/NJ/Hewitt/48-Lebanon-Rd-07421/home/37842713,NJMLS,24008922,N,Y,41.1890833,-74.3839811,Sussex
PAST SALE,June-21-2021,Single Family Residential,6 TOBOGGAN Trl,Vernon Twp.,NJ,07461-4813,195000.0,2.0,1.0,Vernon Twp.,,8276.0,1950.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/6-Toboggan-Trl-07461/home/167660254,GSMLS,3690301,N,Y,41.2298773,-74.5147544,Sussex
PAST SALE,February-18-2022,Single Family Residential,5 Pevero Dr,Vernon Twp.,NJ,07462-2563,195000.0,3.0,2.0,Vernon Twp.,,435.0,,,,,Sold,,,https://www.redfin.com/NJ/Vernon-Township/5-Pevero-Dr-07462/home/184382966,GSMLS,3743898,N,Y,41.181383,-74.521821,Sussex
PAST SALE,,Condo/Co-op,102 Stonegate Ln,Stanhope,NJ,07874,190000.0,,,,1080.0,,1975.0,,176.0,,,,,https://www.redfin.com/NJ/Stanhope/102-Stonegate-Ln-07874/home/37787510,,,N,Y,40.9153338,-74.7150185,Sussex
PAST SALE,December-27-2023,Single Family Residential,21 Vlietstra Dr,Vernon Twp.,NJ,07418-1606,190000.0,3.0,1.5,Vernon Twp.,,20037.0,1972.0,,,,Sold,,,https://www.redfin.com/NJ/Glenwood/21-Vlietstra-Dr-07418/home/167658971,GSMLS,3836385,N,Y,41.2327279,-74.4860594,Sussex
PAST SALE,,Condo/Co-op,16312 Dell Pl #312,Stanhope,NJ,07874,195000.0,,,,861.0,,1978.0,,226.0,,,,,https://www.redfin.com/NJ/Stanhope/16312-Dell-Pl-07874/unit-312/home/37785047,,,N,Y,40.9191097,-74.7059717,Sussex
PAST SALE,March-23-2022,Single Family Residential,5 Steamboat Dr,Vernon Twp.,NJ,07462,192500.0,2.0,1.0,Vernon Twp.,,435.0,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon-Township/5-Steamboat-Dr-07462/home/184803206,GSMLS,3745417,N,Y,41.1787634,-74.5187028,Sussex
PAST SALE,April-10-2020,Single Family Residential,10 AUGUSTA Dr Unit 11,Vernon Twp.,NJ,07462,193500.0,3.0,2.0,Vernon Twp.,,,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/10-Augusta-Dr-07462/unit-11/home/167667818,GSMLS,3599584,N,Y,41.18017,-74.520712,Sussex
PAST SALE,,Condo/Co-op,7 Arapahoe Dr #1,Vernon,NJ,07462,190000.0,,,,1820.0,,1987.0,,104.0,,,,,https://www.redfin.com/NJ/Vernon/7-Arapahoe-Dr-07462/unit-1/home/167669186,,,N,Y,41.187848,-74.509886,Sussex
PAST SALE,October-5-2021,Single Family Residential,362B SHORE Dr Unit B,Montague Twp.,NJ,07827,190000.0,3.0,1.5,Montague Twp.,,,,,,,Sold,,,https://www.redfin.com/NJ/Montague/362-Shore-Dr-07827/unit-B/home/175005489,GSMLS,3707312,N,Y,41.3023499,-74.7614362,Sussex
PAST SALE,October-14-2020,Single Family Residential,12 ALAMOOSOOK Rd,Vernon Twp.,NJ,07422-1436,195000.0,3.0,1.0,Vernon Twp.,,13939.0,1950.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/12-Alamoosook-Rd-07422/home/167663613,GSMLS,3630092,N,Y,41.1832275,-74.4711712,Sussex
PAST SALE,July-8-2020,Single Family Residential,3 POINT OWOODS TER U 1 #1,Vernon Twp.,NJ,07462-2510,194000.0,3.0,2.0,Vernon Twp.,,,1987.0,,,,Sold,,,https://www.redfin.com/NJ/Vernon/3-Point-O-Woods-Ter-07462/unit-1/home/167667658,GSMLS,3610945,N,Y,41.1783054,-74.5254322,Sussex
PAST SALE,February-25-2022,Single Family Residential,15 Carnation St,Vernon Twp.,NJ,07418-1917,194900.0,2.0,1.0,Vernon Twp.,,7405.0,,,,,Sold,,,https://www.redfin.com/NJ/Glenwood/15-Carnation-St-07418/home/37804782,GSMLS,3738706,N,Y,41.2268539,-74.4814692,Sussex
PAST SALE,October-16-2020,Single Family Residential,8 HILLSIDE Ter,Vernon Twp.,NJ,07461-4306,195000.0,3.0,1.0,Vernon Twp.,,7405.0,,,,,Sold,,,https://www.redfin.com/NJ/Andover/8-Hillside-Ter-07821/home/37695564,GSMLS,3629184,N,Y,40.9531225,-74.7738937,Sussex
PAST SALE,,Condo/Co-op,14268 Dell Pl #268,Stanhope,NJ,07874,192500.0,,,,861.0,,1978.0,,224.0,,,,,https://www.redfin.com/NJ/Stanhope/14268-Dell-Pl-07874/unit-268/home/37784854,,,N,Y,40.9197851,-74.7060164,Sussex
PAST SALE,February-26-2020,Single Family Residential,13 TIMBER VIEW Dr,Vernon Twp.,NJ,07461-4416,190000.0,3.0,2.0,Vernon Twp.,,14810.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/13-Timberview-Dr-07461/home/167662292,GSMLS,3583466,N,Y,41.2161098,-74.5462596,Sussex
PAST SALE,January-29-2021,Vacant Land,8 TRIPLE CROWN Dr,Sparta Twp.,NJ,07871-3571,190000.0,,,Sparta Twp.,,121532.0,,,,,Sold,,,https://www.redfin.com/NJ/Sparta/8-Triple-Crown-Dr-07871/home/113217955,GSMLS,3652953,N,Y,41.072463,-74.622811,Sussex
PAST SALE,November-25-2019,Single Family Residential,97 S SHORE Dr,Wantage Twp.,NJ,07461-1335,190000.0,2.0,1.0,Wantage Twp.,,10454.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Sussex/97-S-Shore-Dr-07461/home/37852104,GSMLS,3558715,N,Y,41.2152278,-74.6274305,Sussex
PAST SALE,November-4-2022,Single Family Residential,27 Morris Rd,Hopatcong Boro,NJ,07874,192000.0,3.0,1.0,Hopatcong Boro,,4791.0,,,,,Sold,,,https://www.redfin.com/NJ/Stanhope/27-Morris-Rd-07874/home/37714067,GSMLS,3777953,N,Y,40.9162515,-74.6775686,Sussex
PAST SALE,January-26-2022,Single Family Residential,18 Decker Pond Rd,Vernon,NJ,07461,192000.0,2.0,1.0,Vernon,,12197.0,,,,,Sold,,,https://www.redfin.com/NJ/Sussex/18-Decker-Pond-Rd-07461/home/167660159,NJMLS,21022624,N,Y,41.2318678,-74.5363841,Sussex
PAST SALE,September-3-2020,Single Family Residential,212 SUSSEX Ave,Andover Twp.,NJ,07860-9716,194000.0,2.0,2.0,Andover Twp.,,7405.0,1960.0,,,,Sold,,,https://www.redfin.com/NJ/Newton/212-Sussex-Ave-07860/home/37674008,GSMLS,3615972,N,Y,40.9974214,-74.7343638,Sussex
PAST SALE,December-27-2019,Single Family Residential,80 COBBLER Sq,Sparta Twp.,NJ,07871-2735,192500.0,2.0,2.5,Sparta Twp.,,26136.0,1986.0,,,,Sold,,,https://www.redfin.com/NJ/Sparta/80-Cobbler-Sq-07871/home/37766879,GSMLS,3559720,N,Y,41.0038848,-74.6607009,Sussex
PAST SALE,,Condo/Co-op,74 Heritage Ln #316,Hamburg,NJ,07419,190000.0,2.0,,,1232.0,,,,154.0,,,,,https://www.redfin.com/NJ/Hamburg/74-Heritage-Ln-07419/unit-316/home/37697258,,,N,Y,41.142505,-74.565874,Sussex
PAST SALE,April-17-2020,Single Family Residential,20 ESTHER Dr,Vernon Twp.,NJ,07422-1012,190000.0,3.0,1.5,Vernon Twp.,,12196.0,,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/20-Esther-Dr-07422/home/37800435,GSMLS,3582213,N,Y,41.2094048,-74.4295028,Sussex
PAST SALE,April-16-2020,Single Family Residential,515 RETREAT Dr,Vernon Twp.,NJ,07422-1607,192500.0,3.0,2.0,Vernon Twp.,,13068.0,1978.0,,,,Sold,,,https://www.redfin.com/NJ/Highland-Lakes/515-Retreat-Dr-07422/home/167665599,GSMLS,3578515,N,Y,41.171835,-74.479111,Sussex
