PAMS_PIN,CLOSEST_WETLAND_ID,CLOSEST_C1_ID
1910_3202_63,72963,97147
1910_3109_26,73533,65296
1910_1405_6,74117,57855
1910_1709_36,74415,57855
1910_3402_7,72786,97147
1910_1705_3,74156,57855
1910_801_1.04,5179,57706
1910_203_9,74603,57725
1910_1404_7,74117,57855
1910_3504_8,20562,65296
1910_1904_2.01,20506,58870
1910_2702_20.02,73942,65296
1910_3501_12,73497,65296
1910_1502_17,74365,57855
1910_2401_14,130901,62910
1910_3603.17_1_CS052,72955,70953
1910_3501_72,102022,65296
1910_2703_3,74117,57855
1910_3603.49_3_CH006,72955,73476
1910_1801_19,73590,64743
1910_3603.46_3_CP023,72955,73476
1910_2807_3,74258,65296
1910_3603.16_2_CO034,72955,70953
1910_3802_3,73379,72155
1910_3504_2,20585,65296
1910_2402_10,130901,62910
1910_101_15,74692,60076
1910_1706_21,74484,57855
1910_2603_1.03_QFARM,104895,65296
1910_901_26.01,74173,57111
1910_1903_25,73005,64742
1910_2702.01_7,118589,65296
1910_1201_4,74147,57855
1910_3001_3,74002,65296
1910_1801_23,73407,64743
1910_3602_10,5169,70953
1910_506_8,74262,57704
1910_503_9,74262,57708
1910_3603.43_5_CR009,72955,70953
1910_202_19,74603,60145
1910_2802_5,74178,65296
1910_901_5_QFARM,74173,57111
1910_507_2,74262,57708
1910_1603_2,74484,57855
1910_3202_53,72940,97147
1910_3011_2,74222,65296
1910_3603_1.01,102071,70953
1910_602_3,74486,60152
1910_2205_15,72334,58870
1910_901_26.05,74173,57111
1910_3501_52,102092,65296
1910_1707_4.01,74484,57855
1910_2603_8.02,73687,65296
1910_3014_15,74052,65296
1910_2702_20.01,73942,65296
1910_2501_5.07,73438,64659
1910_1903_1,20504,64392
1910_901_8.15,73808,65606
1910_2602_2_QFARM,142833,65296
1910_1502_23,74410,57855
1910_3603.31_4_CC030,72888,70953
1910_3202_71,72925,65296
1910_2202_2,20506,58870
1910_3603_19,72978,70953
1910_3603.18_3_CS034,72955,70953
1910_3602_1,73379,72155
1910_1603_18,74484,57855
1910_3501_16,20585,65296
1910_3104_11,73753,65296
1910_301_40,74647,60148
1910_802_6,74170,58848
1910_3012_10,74222,65296
1910_2402_15,130901,62910
1910_3105_20.02,73639,73968
1910_3401_9,72786,97147
1910_3301_22,118404,97147
1910_3801_11,20607,72155
1910_102_78,74708,60142
1910_2702_15,118590,65296
1910_202_20,74603,60145
1910_901_1.04,74208,63436
1910_3603.12_4_CE051,72955,70953
1910_2107_1,73245,64658
1910_510_10,74337,59998
1910_1602_14,74484,57855
1910_3013_6,73942,65296
1910_2601_7,73492,64743
1910_2601_1,20645,57111
1910_3105_2.01_QFARM,102223,72537
1910_3102_19_QFARM,74024,59853
1910_3014_8,74052,65296
1910_3202_1.01,72892,97147
1910_2702.01_3,118589,65296
1910_2601_2_QFARM,118578,57111
1910_3102_4.01,118631,65296
1910_302.01_48,74647,60154
1910_2702_19,102243,65296
1910_2703_6,74117,57855
1910_1801.01_40.03,73832,57111
1910_304_9,74497,59824
1910_2908_11,74222,65296
1910_3202_15,20562,65296
1910_906_4,73765,59333
1910_2701_18.05,74213,65296
1910_2402_4,130901,62910
1910_3603_7.01,102029,70953
1910_1604_1.01,74484,57855
1910_3501_30.01_QFARM,72816,58722
1910_1801.01_32.05,73832,57111
1910_3105_8.01,73650,65296
1910_3603_5.01,118484,70953
1910_1605_1,74451,57855
1910_2501.01_8,73276,64658
1910_3501_66,102022,65296
1910_2702_18.05,102207,65296
1910_2701.01_6.03_QFARM,102216,65296
1910_1706_15,74156,57855
1910_3602_7.04,73170,70953
1910_3105_5,20666,56965
1910_3603.27_6_CB011,72955,70953
1910_3603.38_1_CR022,72888,70953
1910_2702_10,118590,65296
1910_303_5,74647,60154
1910_3603_6.01,73036,70953
1910_3603.20_6_CS020,5663,70953
1910_1603_12,74484,57855
1910_403_12,74424,57724
1910_3501_26.05_QFARM,118442,65296
1910_1903_21,118445,64742
1910_3501_23,20562,65296
1910_801_15,74272,63436
1910_102_20,74708,60142
1910_3501_6,73497,65296
1910_1601_10,74484,57855
1910_2501_8.05,118445,64658
1910_901_8.05,73993,63670
1910_2603_14,73411,65296
1910_2902_13,74178,65296
1910_901_19_QFARM,73914,57111
1910_3201_2,73508,65296
1910_203_22,74603,60154
1910_3603.29_1_CB002,72888,70953
1910_802_3.01,73976,64308
1910_3202_1.07,5158,97147
1910_604_12,74400,60158
1910_2702.01_16,20649,65296
1910_901_34.04_QFARM,74195,57854
1910_2807_40,74258,65296
1910_3603_3,73170,70953
1910_3014_24,74052,65296
1910_2907_21,118629,65296
1910_403_11,74424,57724
1910_3502_4,20580,65296
1910_2901_9,74089,65296
1910_3603.08_3_CE034,72888,70953
1910_901_32,74173,57855
1910_3013_10,73942,65296
1910_3501_63,102022,65296
1910_3603.29_2_CB004,72888,70953
1910_1403_12,74215,57855
1910_802_3.05,73866,57107
1910_3202_1.02,72925,65296
1910_3102_15,73753,65296
1910_906_1,73765,59333
1910_205_30,74527,60154
1910_3104_4.04,73753,65296
1910_2701_27_QFARM,74186,65296
1910_1706_32,74156,57855
1910_3202_1.10,5157,97147
1910_2501_34,73159,64658
1910_2401_13,130901,62910
1910_303_6,74647,60154
1910_3603.02_1,72955,70953
1910_2601_9,20642,65296
1910_2501_15,73005,64742
1910_607_2,74575,59501
1910_3603.31_2_CC034,72888,70953
1910_3010_14,74052,65296
1910_2202_1,20506,58870
1910_901_8.11,73866,63670
1910_1001_3,74453,57855
1910_3603.14_5_CO019,72955,70953
1910_901_58,73993,63670
1910_3001_9,74002,65296
1910_3603.38_4_CR028,72888,70953
1910_1801.01_5,73765,57111
1910_1704_13,74156,57855
1910_603_16,74485,57720
1910_304_6,74486,59824
1910_510_41,74337,60001
1910_1602_16,74484,57855
1910_3501_14.01,20589,65296
1910_1901_3,118502,64743
1910_3202_6.04,20562,65296
1910_602_4,74486,57720
1910_3603.41_6_CR043,72888,70953
1910_201_1,74603,60142
1910_2806_5,74178,65296
1910_3603.14_1_CO027,72955,70953
1910_1901_5.06,73307,64746
1910_3603.37_1_CR014,72955,70953
1910_3501_9,73497,65296
1910_1001_4,74453,57855
1910_3202_8,20562,65296
1910_1802_7,73438,64743
1910_1601_21,74484,57855
1910_1604_5,74410,57855
1910_2603_8.01_QFARM,102119,65296
1910_3703_6,72888,70953
1910_901_54_QFARM,73729,63671
1910_102_43,74708,60146
1910_3603_31,102068,70953
1910_3110_6,73650,65296
1910_607_77,74485,57720
1910_3501_30.09,5153,58722
1910_3603.14_3_CO023,72955,70953
1910_2903_5,74222,65296
1910_3501_44.08_QFARM,87334,65296
1910_2402_19,130901,62910
1910_1601_20,74484,57855
1910_1603_10,74484,57855
1910_2701_14_QFARM,74222,65296
1910_3603.11_1_CO012,72955,70953
1910_3603_20.04,72837,70953
1910_2904_15,74222,65296
1910_3202_55_QFARM,73086,65296
1910_3202_2,102012,65296
1910_3105_2.02_QFARM,20687,58838
1910_1903_2.01,72761,58870
1910_3501_10,73497,65296
1910_207_7,74517,56224
1910_908_4,73914,59333
1910_3014_1,74222,65296
1910_1204_6,74156,57855
1910_3802_2,73379,72155
1910_801_5.04,74272,63436
1910_3602_2.06,102084,72155
1910_3603.25_5_CS031,72955,70953
1910_3603_23,72955,70953
1910_2501_30_QFARM,20551,64658
1910_2001_19,102064,64743
1910_3603_20.06,72955,73476
1910_3501_30.07,118405,58722
1910_3603.32_4_CC041,72888,70953
1910_3701_2,72978,70953
1910_1503_9.02,74278,57855
1910_1704_4,74156,57855
1910_2002_8,102064,64743
1910_3102_13.01,73909,65296
1910_101_16,102359,60077
1910_2602_1_QFARM,73557,65296
1910_3110_8,73533,65296
1910_2303_8,72678,62910
1910_206_15,74517,97713
1910_102_47,74708,60146
1910_1710_16,74415,57855
1910_3603.33_2_CC033,72888,70953
1910_3803_4,73379,72155
1910_3301_24,73018,65296
1910_2102_18,102064,64658
1910_3101_4.01_QFARM,74088,58838
1910_3603.06_1_CE014,5663,70953
1910_3202_72,72925,65296
1910_3602_6,102078,70953
1910_1709_18,74484,57855
1910_3603.16_4_CO030,72955,70953
1910_3603.05_2_CE011,5663,70953
1910_3501_27,118442,65296
1910_2602_3,20649,65296
1910_1001_12,74487,57855
1910_3014_22,73942,65296
1910_1601_26,74484,57855
1910_2603_3,130970,65296
1910_301_6,102334,60152
1910_1606_8,74484,57855
1910_1903_2,20506,58870
1910_901_15.05,73765,59333
1910_3603.29_5_CB010,72888,70953
1910_1905_2.01,130908,62910
1910_2001_9,102058,64745
1910_3018_4,74052,65296
1910_2303_2,72761,62910
1910_304_8,74497,59824
1910_3301_5.01_QFARM,72877,97147
1910_404_3,74408,57724
1910_2205_14,72334,58870
1910_1203_4,74156,57855
1910_2601_11_QFARM,111191,57111
1910_3501_54,72875,65296
1910_2602_2.17,142833,65296
1910_2602_2.19,142833,65296
1910_3501_30.08,5153,58722
1910_1901_1,118517,64743
1910_3603.05_5_CE017,5663,70953
1910_1901_4.01,102064,64743
1910_3703_4,72888,70953
1910_2603_16,73687,65296
1910_2701_30,74222,65296
1910_3501_40,72959,70953
1910_3202_46,73398,65296
1910_1101_1,74484,57855
1910_2602_2.03,142833,65296
1910_801_21,74272,63436
1910_3109_21,73497,65296
1910_2208_6,72588,58870
1910_2701_1.02,74156,57855
1910_3202_26,73497,65296
1910_1903_17,118445,64742
1910_1801.01_32.17,73880,57111
1910_1801_57,73307,59035
1910_3006_1,74002,65296
1910_2701_12_QFARM,74258,65296
1910_2702_14.02,118590,65296
1910_3603.07_3_CE029,5663,70953
1910_3102_1.02,142841,58838
1910_3603.37_4_CR020,72955,70953
1910_3802_1,73379,72155
1910_2702_16.03,7210,65296
1910_3501_44.04,72959,70953
1910_2205_17,72334,58870
1910_1801.01_28_QFARM,118578,57111
1910_1801_14.01,73307,59699
1910_901_12,73499,59708
1910_3501_29.01,72875,65296
1910_3015_8,74052,65296
1910_1801.01_33_QFARM,142838,57111
1910_1801_48,102063,59035
1910_3603.02_4_CS008,5663,70953
1910_3603.51_4_CH028,72955,70953
1910_3109_7,73533,65296
1910_901_28.07,74173,57855
1910_1001_7.03,74151,57855
1910_3302_4,72582,97147
1910_2602_5.01,130970,65296
1910_602_13,74486,59824
1910_3105_31,73630,65296
1910_3401_1,101998,97147
1910_301_20,74647,60150
1910_3602_8,73273,70953
1910_1204_8,74156,57855
1910_102_72,74708,60152
1910_2002_4,73307,64745
1910_3102_12,73909,65296
1910_2402_2,130901,62910
1910_3603.27_4_CB007,72955,70953
1910_3603.45_3_CP015,72955,73476
1910_607_17,74485,57720
1910_1603_13,74484,57855
1910_3013_9,73942,65296
1910_2702_22,73917,65296
1910_2001_1,73307,64743
1910_3804_4.01,73526,72155
1910_1905_2,72833,62910
1910_1801.01_32.16,111195,57111
1910_1703_6,74156,57855
1910_915_4,73729,63671
1910_1601_18,74484,57855
1910_2702_7,7211,65296
1910_1802_2_QFARM,20630,57111
1910_3501_73,102022,65296
1910_3109_13,73650,65296
1910_512_11,74369,59340
1910_101_8,74724,59684
1910_901_18,73729,63671
1910_3703_8,72888,70953
1910_3501_42,72959,70953
1910_605_19,74485,57720
1910_3503_13,22595,65296
1910_1001_1.01,74453,63436
1910_402_18,74400,60004
1910_1502_12.04,74278,57855
1910_201_15,74708,60152
1910_602_21,74485,57720
1910_3603.23_1_CS009,72955,70953
1910_901_23,74173,57111
1910_1503_11,74426,57855
1910_1403_15,74215,57855
1910_801_7.01_QFARM,74285,63436
1910_2807_7,74258,65296
1910_3603.30_2_CC022,72888,70953
1910_1801_10.03,73499,59699
1910_205_35,74603,60154
1910_2706_1,74117,57855
1910_3603.13_5_CO016,72955,70953
1910_205_11,74527,60154
1910_3006_4,74002,65296
1910_2501_5.01,73438,64659
1910_607_20,74485,57720
1910_601_17,74486,59824
1910_510_24,74288,57706
1910_3301_17.01,22584,62910
1910_1404_20,74117,57855
1910_3202_60,102022,65296
1910_1205_1,74415,57855
1910_3102_3.02,20698,58837
1910_3603.50_2_CH012,72955,73476
1910_2807_22,74178,65296
1910_3503_18,20589,65296
1910_1903_24,102008,64392
1910_1601_6,74484,57855
1910_2205_25,72334,57734
1910_506_20,74337,59999
1910_901_8.09,73993,63670
1910_3501_82.03,118522,65296
1910_2904_4,74222,65296
1910_1801.01_34,118610,57111
1910_302_4,74492,59824
1910_1203_1,74156,57855
1910_2702_1.02,73762,65296
1910_3703_1,72888,70953
1910_1503_10,74426,57855
1910_205_21,74517,60156
1910_915_3,73729,59336
1910_503_11,74262,57708
1910_3503_14,22596,65296
1910_1701_5,74415,57855
1910_1404_15,74215,57855
1910_1801_47,102063,59035
1910_2603_2,130970,65296
1910_302_31,74527,60154
1910_2701_16,74222,65296
1910_3109_10,73533,65296
1910_607_67,74599,57720
1910_1205_1.01,74415,57855
1910_2602_2.12,142833,65296
1910_1801.01_32_QFARM,73832,57111
1910_605_16,74485,57720
1910_901_28.01,74173,57855
1910_801_14,74272,63436
1910_2905_22,74178,65296
1910_901_13,73499,59708
1910_1301_11,74156,57855
1910_1301_5,74156,57855
1910_3603.34_2_CC017,72888,70953
1910_3603.05_4_CE015,5663,70953
1910_3101_4_QFARM,118655,64196
1910_3603.35_1_CC007,72955,70953
1910_701_8,74599,57720
1910_3603.11_4_CO006,72955,70953
1910_2702.01_12,102197,65296
1910_607_25,74485,57720
1910_3603.40_3_CR046,72888,70953
1910_205_13,74527,60154
1910_2402_6,130901,62910
1910_3501_51,73461,65296
1910_3302_5_QFARM,72582,97147
1910_2101_8.03,102064,64658
1910_1802_3_QFARM,73590,59333
1910_2207_4,72588,58870
1910_402_9,74262,60004
1910_3603_5,73170,70953
1910_607_33,74485,57720
1910_1301_4,74156,57855
1910_3105_33,73533,65296
1910_1801_46,73539,97141
1910_901_3_QFARM,74173,57111
1910_1801.01_1_QFARM,73999,57111
1910_1706_7,74484,57855
1910_204_1,74517,61678
1910_2402_8,130901,62910
1910_3603.24_4_CS021,72955,70953
1910_915_1,73729,59336
1910_1801.01_40.02,73712,57111
1910_2001_10,102058,64745
1910_1801.01_40.04,73832,57111
1910_1903_12,118445,64742
1910_3008_21,74052,65296
1910_102_82,74708,60145
1910_2501_14_QFARM,73005,64658
1910_2702_19.03,102243,65296
1910_901_24,74173,57111
1910_102_9,74684,60142
1910_404_4,74408,57724
1910_3603.48_4_CP010,72955,73476
1910_2302_21,20506,58870
1910_2704_7,74117,57855
1910_3014_9,74052,65296
1910_1905_5,72833,62910
1910_1401_1,74156,57855
1910_2501_5_QFARM,73382,64658
1910_3011_1,74222,65296
1910_2701_8.01_QFARM,74299,65296
1910_801_6,74272,63436
1910_304_22,74497,60150
1910_3202_11,102022,65296
1910_2902_3,74258,65296
1910_3603.10_8_CO001,72955,70953
1910_1301_12,74156,57855
1910_3102_3,74110,59854
1910_3603.06_5_CE022,5663,70953
1910_1801.01_45_QFARM,73712,57111
1910_3602_5.02,5169,70953
1910_2806_12,74178,65296
1910_802_3,73983,57107
1910_3603.39_4_CR036,72888,70953
1910_1706_10.01,74484,57855
1910_3001_15,74052,65296
1910_1801.01_32.18,73880,57111
1910_1706_31,74484,57855
1910_3202_1.13,72892,65296
1910_901_53_QFARM,73729,63671
1910_2702_13,118590,65296
1910_1801.01_30,20645,57111
1910_302_29,74527,60154
1910_3010_21,74052,65296
1910_3603.28_5_CC004,72955,70953
1910_901_55_QFARM,73834,63671
1910_602_22,74486,57720
1910_601_1,74486,59824
1910_3105_6_QFARM,73796,65296
1910_1903_6.01,72761,62910
1910_1901_1.05,118517,64659
1910_1704_8,74156,57855
1910_2502_4,22589,97147
1910_1403_5,74156,57855
1910_3603_9_QFARM,72978,70953
1910_901_14_QFARM,73499,63437
1910_3001_7,74002,65296
1910_2501_8.04,73245,64658
1910_1907_1,20499,62910
1910_802_4,5179,58848
1910_1301_3,74156,57855
1910_1202_4,74156,57855
1910_2105_7,102064,64658
1910_3202_23.04,20585,65296
1910_1901_14_QFARM,73334,64743
1910_1901_5.08,73307,64746
1910_2702_1.13,102197,65296
1910_1801.01_56,73912,57111
1910_604_15,74439,57720
1910_3105_32,73533,65296
1910_2401_15.03,130901,62910
1910_907_9,73787,59333
1910_2202_11,20506,58870
1910_3704_1,72888,70953
1910_3009_5,74052,65296
1910_1901_2.03_QFARM,118501,64743
1910_901_34.01_QFARM,74195,93341
1910_1801.01_4_QFARM,20630,57111
1910_3603.27_1_CB001,72955,70953
1910_2702_19.02,20698,65296
1910_302.01_82,74647,60150
1910_1504_3,74215,57855
1910_801_1.08,74288,57706
1910_3603.49_2_CH004,72955,73476
1910_205_14,74517,60154
1910_3014_21,74052,65296
1910_2501_33,73159,64658
1910_1901_6.03,73167,64391
1910_2904_2,74222,65296
1910_1801.01_40.06,73735,57111
1910_1707_4.02,74484,57855
1910_1502_12.07,74365,57855
1910_2303_5.02,72678,62910
1910_1904_2_QFARM,20506,58870
1910_3105_13,73533,65296
1910_205_4,74603,60154
1910_2603_1.01,118498,65296
1910_2804_1,74290,65296
1910_302_25,74527,60154
1910_501_1,74257,60164
1910_2603_10,73687,65296
1910_1605_3,74410,57855
1910_2501.01_6,73276,64658
1910_1502_12,74365,57855
1910_1603_19,74484,57855
1910_2501_35,73159,64658
1910_3603.39_2_CR032,72888,70953
1910_2209_2,72588,58870
1910_3003_1,74222,65296
1910_2602_8.01_QFARM,139792,65296
1910_1702_4,74415,57855
1910_3702_3.01,72978,70953
1910_1801.01_32.02,73832,57111
1910_3703_10,72888,70953
1910_801_5.03_QFARM,74272,63436
1910_1404_18,74215,57855
1910_3603.33_3_CC031,72888,70953
1910_1702_6,74415,57855
1910_1709_17,74415,57855
1910_1801.01_4.04,74173,57111
1910_2602_5.03_QFARM,118589,65296
1910_3803_8,73379,72155
1910_3603.49_1_CH002,72955,73476
1910_801_3.01,73866,63670
1910_1903_3,102013,64392
1910_1702_2.01,74415,57855
1910_1709_41,74415,57855
1910_507_1,74262,57708
1910_3109_14,73650,65296
1910_3018_8,73917,65296
1910_802_3.07,73866,63670
1910_2001_5,102058,64746
1910_3202_6,73086,65296
1910_3003_2,74222,65296
1910_302_8,74492,60156
1910_3301_14,118435,62910
1910_2401_9,72535,62910
1910_3017_1,74052,65296
1910_3202_3,72925,65296
1910_2701_18,20698,58837
1910_1801.01_43,73590,59333
1910_1202_2_QFARM,74023,57855
1910_1802_4.04,73590,64743
1910_801_1.21,74357,58834
1910_301_24,74647,60150
1910_3018_23,73917,65296
1910_3603.26_2_CE044,72955,70953
1910_304_5,74486,59824
1910_1801.01_26.03_QFARM,20630,57111
1910_1706_29,74484,57855
1910_3202_23.03,20585,65296
1910_2001_3,73307,64745
1910_606_1,74439,60158
1910_1709_21,74484,57855
1910_607_23,74485,57720
1910_3603.42_2_CR019,72955,70953
1910_508_2,74262,57708
1910_701_7_QFARM,74272,63436
1910_302.01_59,74492,59824
1910_2602_5_QFARM,130970,65296
1910_2402_11,72535,62910
1910_3603.43_8_CR015,72955,70953
1910_3603.13_6_CO014,72955,70953
1910_604_1,74439,57720
1910_2603_15.01_QFARM,22597,65296
1910_3603_15,72959,70953
1910_3501_45.03_QFARM,104894,65296
1910_3202_9,20562,65296
1910_2807_8,74178,65296
1910_1602_3,74484,57855
1910_1701_7,74415,57855
1910_1403_23,74215,57855
1910_1502_5,74215,57855
1910_1901_5.02_QFARM,73307,64746
1910_402_20,74400,60004
1910_2901_4,74178,65296
1910_3603_22,72955,70953
1910_1801_10.01,73539,97141
1910_1903_6.02,72761,64742
1910_3103_4,73705,65296
1910_902_4,73787,59333
1910_3501_50,73466,65296
1910_510_35,74337,60001
1910_1901_11.01,73245,64658
1910_1604_3,74410,57855
1910_101_3,102359,60145
1910_605_2,74485,57720
1910_1101_3,74215,57855
1910_3001_18,74052,65296
1910_1903_4,102013,64392
1910_1801_24.03,73590,64743
1910_701_3.01,74599,57720
1910_3603.24_1_CS027,72955,70953
1910_1801.01_42,73590,63671
1910_3007_14,102216,65296
1910_3603.53_20.08,5663,70953
1910_2303_7,72678,62910
1910_3005_12,74052,65296
1910_901_34.05_QFARM,74195,57854
1910_3018_21,73917,65296
1910_3006_14,74052,65296
1910_1901_1.04,118517,64659
1910_3603.50_3_CH014,72955,73476
1910_605_14,74439,57720
1910_3007_8,102216,65296
1910_3012_6,74222,65296
1910_202_5,74527,60154
1910_1702_2,74415,57855
1910_1901_6.01,73307,59035
1910_1902_3,73056,64392
1910_1903_22.01,22591,64742
1910_3603.37_2_CR016,72955,70953
1910_2204_3,20506,58870
1910_3105_22,118644,58838
1910_1801_6.01,73596,97141
1910_3801_6,20607,72155
1910_510_34,74288,57706
1910_3603.30_4_CC018,72888,70953
1910_901_8.08,73993,63670
1910_3009_10,74052,65296
1910_2102_4,73334,64658
1910_202_17,74603,57597
1910_403_6,74408,57724
1910_3106_1_QFARM,118519,73968
1910_3202_48,101998,97147
1910_3603.10_4_CO009,72955,70953
1910_3603.41_2_CR035,72888,70953
1910_3301_35.01_QFARM,118435,97147
1910_2302_3,72678,62910
1910_1801.01_27,73492,64743
1910_3202_38.01_QFARM,20570,65296
1910_301_29,74647,60146
1910_3501_44.01,22593,70953
1910_2602_2.09,142833,65296
1910_1204_3,74156,57855
1910_402_30,74400,59824
1910_3504_11,22595,65296
1910_901_8.06,73993,63670
1910_2703_1,74117,57855
1910_2102_19,102064,64658
1910_3603.33_1_CC035,72888,70953
1910_1903_14,72761,64742
1910_901_1.01,74208,93341
1910_202_10,74603,57725
1910_402_32,74486,59824
1910_3603.21_3_CS058,5663,70953
1910_701_6_QFARM,74310,63436
1910_2401_10,130901,62910
1910_2501.01_5,73276,64658
1910_2702_18.02,73942,65296
1910_3501_5,73533,65296
1910_1901_2,73334,64659
1910_207_3,74517,56224
1910_1603_6,74484,57855
1910_1705_4,74156,57855
1910_3603.26_4_CE048,72955,70953
1910_3501_19,20562,65296
1910_2701_22_QFARM,74156,57855
1910_902_10,73787,59333
1910_3603.31_3_CC032,72888,70953
1910_1708_24,74484,57855
1910_3603.41_1_CR033,72888,70953
1910_3001_4,74002,65296
1910_3603_17,72959,70953
1910_2705_5,74117,57855
1910_3603.52_2_CH040,72955,70953
1910_3603.44_4_CP001,72955,73476
1910_205_5,74603,60154
1910_2501_13,73005,64658
1910_2701_3_QFARM,118606,65296
1910_1901_7,73152,64391
1910_3603.18_5_CS038,72955,70953
1910_2705_1,74117,57855
1910_206_30,74517,60156
1910_2001_6,102058,64745
1910_2702_24,73942,65296
1910_1801_7,73596,97141
1910_3603.22_4_CS007,72955,70953
1910_1801.01_27.02,73712,57111
1910_1801.01_40.07,73735,57111
1910_901_2.12,74039,63436
1910_3004_7,74052,65296
1910_3603_21,72955,70953
1910_510_46,74369,59340
1910_2804_9,74290,65296
1910_503_1,74337,60004
1910_512_10,74369,59340
1910_1705_1.02,74156,57855
1910_2901_7,74178,65296
1910_3401_7,22585,97147
1910_1706_41.01,74156,57855
1910_3603.47_8_CP018,72955,73476
1910_2905_10,74089,65296
1910_3603_28,73333,70953
1910_1903_15,118445,64742
1910_3603.11_3_CO008,72955,70953
1910_2501.02_6,102044,64658
1910_2501.01_19,73276,64658
1910_3803_5,102084,72155
1910_102_26,74607,60142
1910_102_59,74708,60152
1910_607_44,74485,57720
1910_2401_15.02,130901,62910
1910_1705_1.04,74156,57855
1910_1802_4.02,73590,64743
1910_1503_8,74278,57855
1910_2501_5.02,73438,64659
1910_3504_1,20585,65296
1910_901_2.09,74195,63436
1910_207_6,74517,56224
1910_1706_28,74484,57855
1910_3302_6_QFARM,20496,62910
1910_3109_9,73533,65296
1910_3109_11,73533,65296
1910_1601_25,74484,57855
1910_1706_24,74484,57855
1910_304_1,74486,59824
1910_3603.07_6_CE035,72955,70953
1910_901_28.02,74151,57855
1910_1706_11,74484,57855
1910_3501_15,20585,65296
1910_203_10,74603,60154
1910_1001_3.01,74453,57855
1910_2501_12_QFARM,73005,64658
1910_603_20,74485,57720
